Algorithm,Number of Nodes,Number of Edges,Computation Time,Path Found,Minimal Weight
Prim's Algorithm (with queue),100,549,0.003559914999997,"[(0, 76, 21), (76, 20, 13), (20, 36, 6), (36, 27, 2), (36, 74, 2), (27, 15, 5), (15, 10, 6), (10, 31, 1), (31, 70, 5), (70, 13, 3), (10, 58, 6), (31, 57, 8), (74, 19, 8), (19, 87, 5), (87, 77, 7), (77, 47, 4), (77, 59, 7), (20, 51, 9), (51, 82, 6), (51, 68, 8), (68, 23, 5), (23, 63, 5), (68, 55, 6), (55, 54, 5), (55, 41, 8), (41, 78, 8), (77, 11, 9), (78, 50, 9), (50, 38, 6), (20, 40, 10), (40, 7, 7), (54, 26, 10), (7, 86, 11), (86, 91, 3), (86, 93, 6), (93, 66, 4), (10, 12, 11), (51, 25, 11), (63, 81, 11), (86, 46, 11), (40, 6, 12), (46, 71, 12), (71, 99, 5), (71, 43, 7), (43, 67, 2), (67, 33, 2), (33, 73, 2), (73, 30, 3), (67, 53, 4), (30, 24, 9), (30, 35, 12), (47, 42, 12), (42, 2, 3), (42, 84, 5), (47, 64, 12), (64, 37, 4), (64, 83, 9), (37, 32, 10), (50, 52, 12), (84, 1, 12), (6, 34, 13), (34, 72, 2), (72, 88, 3), (72, 22, 7), (22, 97, 3), (22, 9, 7), (88, 4, 10), (9, 85, 12), (85, 3, 3), (70, 39, 15), (71, 79, 15), (10, 89, 16), (19, 48, 16), (19, 98, 16), (59, 62, 16), (62, 90, 1), (62, 44, 3), (44, 56, 8), (56, 60, 9), (62, 28, 13), (89, 65, 16), (83, 49, 19), (86, 94, 19), (94, 29, 14), (88, 5, 19), (94, 61, 19), (41, 69, 20), (7, 17, 21), (51, 18, 21), (18, 14, 13), (18, 8, 16), (8, 16, 19), (18, 75, 20), (3, 80, 24), (80, 92, 9), (99, 21, 27), (85, 45, 28), (61, 95, 31), (0, 96, 47)]",1027
Kruskal's Algorithm (with queue),100,599,0.009264527000006,"[(18, 86, 1), (22, 95, 1), (29, 36, 1), (32, 44, 1), (42, 63, 1), (45, 72, 1), (90, 96, 1), (7, 86, 2), (13, 85, 2), (19, 86, 2), (36, 51, 2), (41, 75, 2), (48, 49, 2), (48, 75, 2), (51, 76, 2), (1, 74, 3), (6, 36, 3), (9, 39, 3), (32, 93, 3), (34, 68, 3), (42, 69, 3), (73, 87, 3), (6, 11, 4), (28, 56, 4), (40, 56, 4), (3, 59, 5), (26, 61, 5), (34, 41, 5), (43, 91, 5), (46, 47, 5), (44, 89, 6), (46, 66, 6), (47, 78, 6), (49, 93, 6), (77, 89, 6), (1, 27, 7), (9, 63, 7), (30, 98, 7), (38, 74, 7), (47, 64, 7), (93, 97, 7), (20, 33, 8), (24, 56, 8), (36, 40, 8), (40, 96, 8), (12, 90, 9), (17, 84, 9), (18, 44, 9), (24, 92, 9), (53, 95, 9), (59, 64, 9), (96, 97, 9), (3, 92, 10), (4, 93, 10), (8, 94, 10), (20, 56, 10), (48, 81, 10), (14, 59, 11), (35, 66, 11), (44, 50, 11), (58, 92, 11), (0, 35, 12), (3, 26, 12), (21, 80, 12), (39, 89, 12), (68, 73, 13), (83, 88, 13), (21, 97, 14), (23, 90, 14), (29, 62, 14), (52, 53, 14), (5, 66, 15), (31, 89, 15), (37, 92, 15), (50, 72, 15), (0, 25, 16), (9, 71, 16), (44, 82, 16), (50, 84, 16), (54, 98, 16), (67, 97, 16), (1, 78, 17), (16, 85, 17), (8, 60, 18), (8, 63, 18), (10, 83, 18), (12, 16, 18), (47, 55, 18), (50, 98, 18), (78, 88, 18), (80, 99, 19), (37, 52, 20), (3, 91, 21), (65, 82, 22), (8, 70, 24), (2, 96, 27), (15, 73, 28), (56, 57, 29), (44, 79, 30)]",1008
Prim's Algorithm (with queue),100,599,0.003684413000002,"[(0, 35, 12), (35, 66, 11), (66, 46, 6), (46, 47, 5), (47, 78, 6), (47, 64, 7), (64, 59, 9), (59, 3, 5), (3, 92, 10), (92, 24, 9), (24, 56, 8), (56, 28, 4), (56, 40, 4), (40, 36, 8), (36, 29, 1), (36, 51, 2), (51, 76, 2), (36, 6, 3), (6, 11, 4), (40, 96, 8), (96, 90, 1), (90, 12, 9), (96, 97, 9), (97, 93, 7), (93, 32, 3), (32, 44, 1), (44, 89, 6), (89, 77, 6), (93, 49, 6), (49, 48, 2), (48, 75, 2), (75, 41, 2), (41, 34, 5), (34, 68, 3), (44, 18, 9), (18, 86, 1), (86, 7, 2), (86, 19, 2), (48, 81, 10), (56, 20, 10), (20, 33, 8), (93, 4, 10), (44, 50, 11), (59, 14, 11), (92, 58, 11), (3, 26, 12), (26, 61, 5), (89, 39, 12), (39, 9, 3), (9, 63, 7), (63, 42, 1), (42, 69, 3), (68, 73, 13), (73, 87, 3), (29, 62, 14), (90, 23, 14), (97, 21, 14), (21, 80, 12), (50, 72, 15), (72, 45, 1), (66, 5, 15), (89, 31, 15), (92, 37, 15), (0, 25, 16), (9, 71, 16), (44, 82, 16), (50, 84, 16), (84, 17, 9), (97, 67, 16), (28, 38, 17), (38, 74, 7), (74, 1, 3), (1, 27, 7), (12, 16, 18), (16, 85, 17), (85, 13, 2), (47, 55, 18), (50, 98, 18), (98, 30, 7), (98, 54, 16), (63, 8, 18), (8, 94, 10), (8, 60, 18), (78, 88, 18), (88, 83, 13), (83, 10, 18), (80, 99, 19), (37, 52, 20), (52, 53, 14), (53, 95, 9), (95, 22, 1), (3, 91, 21), (91, 43, 5), (82, 65, 22), (8, 70, 24), (96, 2, 27), (73, 15, 28), (56, 57, 29), (44, 79, 30)]",1008
Kruskal's Algorithm (with queue),100,649,0.009030979999999,"[(32, 50, 1), (44, 70, 1), (49, 81, 1), (52, 80, 1), (9, 54, 2), (20, 45, 2), (48, 98, 2), (61, 95, 2), (74, 96, 2), (8, 63, 3), (16, 45, 3), (48, 89, 3), (62, 64, 3), (64, 83, 3), (72, 76, 3), (10, 42, 4), (15, 61, 4), (23, 78, 4), (23, 95, 4), (29, 59, 4), (49, 88, 4), (59, 77, 4), (11, 79, 5), (15, 82, 5), (46, 89, 5), (77, 94, 5), (2, 51, 6), (7, 69, 6), (10, 34, 6), (24, 52, 6), (31, 63, 6), (53, 61, 6), (5, 30, 7), (10, 87, 7), (17, 26, 7), (27, 76, 7), (35, 97, 7), (44, 93, 7), (50, 73, 7), (65, 80, 7), (71, 96, 7), (81, 95, 7), (0, 96, 8), (11, 57, 8), (15, 51, 8), (32, 78, 8), (33, 60, 8), (55, 62, 8), (56, 73, 8), (82, 87, 8), (0, 85, 9), (29, 88, 9), (55, 79, 9), (0, 5, 10), (6, 32, 10), (8, 55, 10), (17, 88, 10), (27, 93, 10), (78, 89, 10), (2, 24, 11), (10, 11, 11), (25, 82, 11), (26, 54, 11), (32, 38, 11), (34, 93, 11), (36, 96, 11), (26, 35, 12), (27, 91, 12), (2, 75, 13), (3, 55, 13), (4, 27, 13), (7, 25, 13), (9, 92, 13), (15, 30, 13), (19, 22, 13), (28, 37, 13), (14, 49, 14), (39, 43, 14), (45, 82, 14), (51, 86, 14), (57, 66, 14), (41, 70, 15), (68, 87, 15), (18, 92, 16), (19, 54, 16), (40, 65, 16), (1, 19, 17), (21, 94, 17), (18, 28, 18), (60, 84, 18), (43, 86, 21), (67, 79, 21), (42, 60, 25), (12, 31, 28), (81, 99, 28), (13, 26, 30), (53, 58, 38), (29, 90, 43), (32, 47, 46)]",1040
Prim's Algorithm (with queue),100,649,0.004224246000000,"[(0, 96, 8), (96, 74, 2), (96, 71, 7), (0, 85, 9), (0, 5, 10), (5, 30, 7), (96, 36, 11), (30, 15, 13), (15, 61, 4), (61, 95, 2), (95, 23, 4), (23, 78, 4), (15, 82, 5), (61, 53, 6), (95, 81, 7), (81, 49, 1), (49, 88, 4), (15, 51, 8), (51, 2, 6), (78, 32, 8), (32, 50, 1), (50, 73, 7), (73, 56, 8), (82, 87, 8), (87, 10, 7), (10, 42, 4), (10, 34, 6), (88, 29, 9), (29, 59, 4), (59, 77, 4), (77, 94, 5), (32, 6, 10), (78, 89, 10), (89, 48, 3), (48, 98, 2), (89, 46, 5), (88, 17, 10), (17, 26, 7), (2, 24, 11), (24, 52, 6), (52, 80, 1), (80, 65, 7), (10, 11, 11), (11, 79, 5), (11, 57, 8), (79, 55, 9), (55, 62, 8), (62, 64, 3), (64, 83, 3), (55, 8, 10), (8, 63, 3), (63, 31, 6), (26, 54, 11), (54, 9, 2), (32, 38, 11), (34, 93, 11), (93, 44, 7), (44, 70, 1), (93, 27, 10), (27, 76, 7), (76, 72, 3), (82, 25, 11), (26, 35, 12), (35, 97, 7), (27, 91, 12), (2, 75, 13), (9, 92, 13), (25, 7, 13), (7, 69, 6), (27, 4, 13), (55, 3, 13), (49, 14, 14), (51, 86, 14), (57, 66, 14), (82, 45, 14), (45, 20, 2), (45, 16, 3), (70, 41, 15), (87, 68, 15), (54, 19, 16), (19, 22, 13), (65, 40, 16), (92, 18, 16), (19, 1, 17), (94, 21, 17), (18, 28, 18), (28, 37, 13), (79, 67, 21), (86, 43, 21), (43, 39, 14), (42, 60, 25), (60, 33, 8), (60, 84, 18), (31, 12, 28), (81, 99, 28), (26, 13, 30), (53, 58, 38), (29, 90, 43), (32, 47, 46)]",1040
Kruskal's Algorithm (with queue),100,699,0.009098553000001,"[(6, 97, 1), (11, 90, 1), (16, 27, 1), (29, 42, 1), (31, 84, 1), (36, 93, 1), (45, 47, 1), (48, 71, 1), (71, 89, 1), (72, 91, 1), (85, 86, 1), (8, 56, 2), (21, 99, 2), (11, 97, 3), (16, 38, 3), (38, 84, 3), (39, 87, 3), (42, 72, 3), (48, 55, 3), (51, 98, 3), (55, 63, 3), (61, 68, 3), (85, 89, 3), (8, 72, 4), (30, 83, 4), (58, 86, 4), (60, 66, 4), (62, 71, 4), (3, 13, 5), (9, 96, 5), (10, 69, 5), (12, 70, 5), (21, 86, 5), (30, 79, 5), (34, 78, 5), (40, 98, 5), (57, 77, 5), (59, 99, 5), (80, 82, 5), (0, 50, 6), (5, 58, 6), (16, 54, 6), (18, 54, 6), (31, 81, 6), (41, 49, 6), (51, 69, 6), (56, 58, 6), (74, 93, 6), (91, 94, 6), (4, 64, 7), (5, 28, 7), (15, 84, 7), (18, 65, 7), (25, 57, 7), (35, 86, 7), (38, 39, 7), (45, 98, 7), (65, 71, 7), (68, 99, 7), (12, 34, 8), (20, 50, 8), (22, 35, 8), (44, 60, 8), (64, 77, 8), (72, 74, 8), (4, 58, 9), (11, 23, 9), (12, 96, 9), (40, 64, 9), (43, 88, 9), (70, 72, 9), (70, 83, 9), (0, 48, 10), (5, 19, 10), (24, 80, 10), (24, 94, 10), (43, 91, 10), (69, 95, 10), (17, 52, 11), (6, 82, 12), (17, 49, 12), (18, 49, 12), (19, 92, 12), (67, 88, 12), (1, 73, 13), (1, 94, 13), (7, 68, 13), (60, 65, 13), (32, 99, 14), (26, 34, 15), (33, 49, 15), (3, 8, 16), (18, 37, 16), (66, 75, 16), (29, 76, 17), (27, 53, 19), (6, 14, 21), (2, 43, 24), (46, 59, 24)]",741
Prim's Algorithm (with queue),100,699,0.003584210000000,"[(0, 50, 6), (50, 20, 8), (0, 48, 10), (48, 71, 1), (71, 89, 1), (48, 55, 3), (55, 63, 3), (89, 85, 3), (85, 86, 1), (71, 62, 4), (86, 58, 4), (86, 21, 5), (21, 99, 2), (99, 59, 5), (58, 5, 6), (58, 56, 6), (56, 8, 2), (8, 72, 4), (72, 91, 1), (72, 42, 3), (42, 29, 1), (91, 94, 6), (5, 28, 7), (71, 65, 7), (65, 18, 7), (18, 54, 6), (54, 16, 6), (16, 27, 1), (16, 38, 3), (38, 84, 3), (84, 31, 1), (31, 81, 6), (38, 39, 7), (39, 87, 3), (84, 15, 7), (86, 35, 7), (99, 68, 7), (68, 61, 3), (35, 22, 8), (72, 74, 8), (74, 93, 6), (93, 36, 1), (58, 4, 9), (4, 64, 7), (64, 77, 8), (77, 57, 5), (57, 25, 7), (64, 40, 9), (40, 98, 5), (98, 51, 3), (51, 69, 6), (69, 10, 5), (98, 45, 7), (45, 47, 1), (72, 70, 9), (70, 12, 5), (12, 34, 8), (34, 78, 5), (12, 96, 9), (96, 9, 5), (70, 83, 9), (83, 30, 4), (30, 79, 5), (5, 19, 10), (45, 80, 10), (80, 82, 5), (69, 95, 10), (80, 24, 10), (91, 43, 10), (43, 88, 9), (18, 49, 12), (49, 41, 6), (19, 92, 12), (49, 17, 12), (17, 52, 11), (82, 6, 12), (6, 97, 1), (97, 11, 3), (11, 90, 1), (11, 23, 9), (88, 67, 12), (65, 60, 13), (60, 66, 4), (60, 44, 8), (68, 7, 13), (94, 1, 13), (1, 73, 13), (99, 32, 14), (34, 26, 15), (49, 33, 15), (8, 3, 16), (3, 13, 5), (18, 37, 16), (66, 75, 16), (29, 76, 17), (27, 53, 19), (6, 14, 21), (43, 2, 24), (59, 46, 24)]",741
Kruskal's Algorithm (with queue),100,749,0.009945273999996,"[(29, 72, 1), (36, 87, 1), (81, 99, 1), (7, 19, 2), (12, 33, 2), (43, 94, 2), (50, 60, 2), (3, 43, 3), (9, 34, 3), (9, 56, 3), (23, 63, 3), (34, 46, 3), (37, 82, 3), (42, 97, 3), (52, 99, 3), (57, 66, 3), (64, 96, 3), (5, 22, 4), (9, 51, 4), (23, 49, 4), (44, 70, 4), (2, 51, 5), (3, 33, 5), (6, 97, 5), (24, 95, 5), (26, 73, 5), (33, 48, 5), (63, 96, 5), (10, 74, 6), (17, 48, 6), (19, 56, 6), (26, 84, 6), (33, 44, 6), (33, 98, 6), (49, 53, 6), (71, 81, 6), (73, 85, 6), (87, 95, 6), (1, 67, 7), (7, 45, 7), (13, 45, 7), (13, 61, 7), (37, 47, 7), (41, 65, 7), (52, 70, 7), (61, 87, 7), (2, 92, 8), (8, 92, 8), (36, 72, 8), (43, 65, 8), (89, 91, 8), (2, 41, 9), (10, 79, 9), (13, 55, 9), (40, 54, 9), (51, 60, 9), (10, 97, 10), (18, 83, 10), (25, 70, 10), (27, 91, 10), (38, 56, 10), (82, 99, 10), (1, 88, 11), (7, 54, 11), (20, 64, 11), (30, 60, 11), (34, 90, 11), (55, 77, 11), (4, 53, 12), (6, 71, 12), (11, 65, 12), (14, 42, 12), (26, 99, 12), (1, 32, 13), (2, 35, 13), (8, 91, 13), (53, 98, 13), (72, 88, 13), (23, 93, 14), (15, 74, 15), (27, 59, 15), (35, 66, 16), (39, 90, 16), (45, 76, 16), (49, 86, 16), (65, 75, 16), (71, 83, 17), (74, 80, 17), (76, 78, 18), (62, 79, 19), (5, 94, 20), (69, 98, 21), (58, 62, 24), (0, 7, 25), (22, 68, 26), (5, 28, 27), (21, 75, 27), (16, 49, 28), (0, 31, 29)]",966
Prim's Algorithm (with queue),100,749,0.003848243000000,"[(0, 7, 25), (7, 19, 2), (19, 56, 6), (56, 9, 3), (9, 34, 3), (34, 46, 3), (9, 51, 4), (51, 2, 5), (7, 45, 7), (45, 13, 7), (13, 61, 7), (61, 87, 7), (87, 36, 1), (87, 95, 6), (95, 24, 5), (2, 92, 8), (36, 72, 8), (72, 29, 1), (92, 8, 8), (2, 41, 9), (41, 65, 7), (65, 43, 8), (43, 94, 2), (43, 3, 3), (3, 33, 5), (33, 12, 2), (33, 48, 5), (33, 44, 6), (44, 70, 4), (33, 98, 6), (48, 17, 6), (70, 52, 7), (52, 99, 3), (99, 81, 1), (81, 71, 6), (13, 55, 9), (51, 60, 9), (60, 50, 2), (56, 38, 10), (70, 25, 10), (99, 82, 10), (82, 37, 3), (37, 47, 7), (7, 54, 11), (54, 40, 9), (34, 90, 11), (55, 77, 11), (60, 30, 11), (65, 11, 12), (71, 6, 12), (6, 97, 5), (97, 42, 3), (97, 10, 10), (10, 74, 6), (10, 79, 9), (42, 14, 12), (99, 26, 12), (26, 73, 5), (26, 84, 6), (73, 85, 6), (2, 35, 13), (8, 91, 13), (91, 89, 8), (91, 27, 10), (72, 88, 13), (88, 1, 11), (1, 67, 7), (1, 32, 13), (98, 53, 13), (53, 49, 6), (49, 23, 4), (23, 63, 3), (63, 96, 5), (96, 64, 3), (64, 20, 11), (53, 4, 12), (23, 93, 14), (27, 59, 15), (74, 15, 15), (35, 66, 16), (66, 57, 3), (45, 76, 16), (49, 86, 16), (65, 75, 16), (90, 39, 16), (71, 83, 17), (83, 18, 10), (74, 80, 17), (76, 78, 18), (79, 62, 19), (94, 5, 20), (5, 22, 4), (98, 69, 21), (62, 58, 24), (22, 68, 26), (5, 28, 27), (75, 21, 27), (49, 16, 28), (0, 31, 29)]",966
Kruskal's Algorithm (with queue),100,799,0.010298807000005,"[(5, 72, 1), (5, 90, 1), (35, 43, 1), (36, 66, 1), (46, 55, 1), (48, 70, 1), (59, 97, 1), (2, 76, 2), (4, 58, 2), (5, 15, 2), (22, 80, 2), (23, 74, 2), (24, 87, 2), (26, 47, 2), (32, 85, 2), (37, 83, 2), (46, 86, 2), (51, 76, 2), (54, 87, 2), (63, 81, 2), (2, 64, 3), (6, 24, 3), (31, 97, 3), (33, 36, 3), (50, 77, 3), (60, 89, 3), (3, 76, 4), (36, 47, 4), (36, 91, 4), (51, 94, 4), (65, 82, 4), (5, 48, 5), (12, 56, 5), (14, 51, 5), (20, 45, 5), (58, 65, 5), (71, 75, 5), (82, 88, 5), (1, 73, 6), (5, 80, 6), (6, 15, 6), (20, 81, 6), (28, 67, 6), (42, 75, 6), (50, 67, 6), (51, 85, 6), (64, 97, 6), (69, 72, 6), (71, 93, 6), (89, 98, 6), (3, 71, 7), (9, 48, 7), (12, 19, 7), (82, 99, 7), (37, 98, 8), (39, 83, 8), (43, 58, 8), (50, 53, 8), (69, 94, 8), (78, 93, 8), (84, 88, 8), (1, 70, 9), (2, 45, 9), (6, 52, 9), (15, 25, 9), (15, 55, 9), (19, 79, 9), (27, 42, 9), (27, 56, 9), (1, 83, 10), (4, 37, 10), (7, 60, 10), (11, 32, 10), (13, 67, 10), (15, 61, 10), (29, 45, 10), (35, 95, 10), (62, 88, 10), (66, 79, 10), (23, 43, 11), (31, 41, 11), (34, 54, 11), (38, 75, 11), (21, 50, 12), (30, 70, 12), (37, 40, 12), (53, 60, 12), (57, 96, 12), (10, 52, 13), (0, 88, 14), (35, 57, 14), (44, 87, 14), (47, 92, 14), (49, 61, 14), (68, 89, 14), (8, 44, 15), (18, 58, 16), (16, 20, 17), (17, 36, 18)]",701
Prim's Algorithm (with queue),100,799,0.003924583999996,"[(0, 88, 14), (88, 82, 5), (82, 65, 4), (65, 58, 5), (58, 4, 2), (82, 99, 7), (58, 43, 8), (43, 35, 1), (88, 84, 8), (4, 37, 10), (37, 83, 2), (37, 98, 8), (98, 89, 6), (89, 60, 3), (83, 39, 8), (35, 95, 10), (60, 7, 10), (83, 1, 10), (1, 73, 6), (1, 70, 9), (70, 48, 1), (48, 5, 5), (5, 72, 1), (5, 90, 1), (5, 15, 2), (5, 80, 6), (80, 22, 2), (15, 6, 6), (6, 24, 3), (24, 87, 2), (87, 54, 2), (72, 69, 6), (48, 9, 7), (69, 94, 8), (94, 51, 4), (51, 76, 2), (76, 2, 2), (2, 64, 3), (76, 3, 4), (51, 14, 5), (51, 85, 6), (85, 32, 2), (64, 97, 6), (97, 59, 1), (97, 31, 3), (3, 71, 7), (71, 75, 5), (71, 93, 6), (75, 42, 6), (93, 78, 8), (2, 45, 9), (45, 20, 5), (20, 81, 6), (81, 63, 2), (6, 52, 9), (15, 25, 9), (15, 55, 9), (55, 46, 1), (46, 86, 2), (42, 27, 9), (27, 56, 9), (56, 12, 5), (12, 19, 7), (19, 79, 9), (15, 61, 10), (32, 11, 10), (45, 29, 10), (79, 66, 10), (66, 36, 1), (36, 33, 3), (36, 47, 4), (47, 26, 2), (36, 91, 4), (88, 62, 10), (31, 41, 11), (43, 23, 11), (23, 74, 2), (54, 34, 11), (75, 38, 11), (37, 40, 12), (60, 53, 12), (53, 50, 8), (50, 77, 3), (50, 67, 6), (67, 28, 6), (67, 13, 10), (50, 21, 12), (70, 30, 12), (52, 10, 13), (35, 57, 14), (57, 96, 12), (47, 92, 14), (61, 49, 14), (87, 44, 14), (89, 68, 14), (44, 8, 15), (58, 18, 16), (20, 16, 17), (36, 17, 18)]",701
Kruskal's Algorithm (with queue),100,849,0.012918261999999,"[(2, 46, 1), (4, 64, 1), (5, 89, 1), (21, 46, 1), (22, 49, 1), (32, 42, 1), (33, 86, 1), (48, 67, 1), (49, 90, 1), (53, 98, 1), (69, 75, 1), (2, 50, 2), (8, 17, 2), (13, 79, 2), (19, 25, 2), (20, 73, 2), (51, 52, 2), (59, 85, 2), (60, 67, 2), (63, 69, 2), (67, 93, 2), (77, 82, 2), (0, 55, 3), (4, 73, 3), (37, 53, 3), (47, 72, 3), (7, 16, 4), (11, 62, 4), (27, 83, 4), (86, 87, 4), (4, 14, 5), (12, 40, 5), (14, 48, 5), (15, 92, 5), (21, 66, 5), (21, 78, 5), (28, 95, 5), (31, 51, 5), (31, 91, 5), (43, 74, 5), (62, 95, 5), (88, 94, 5), (3, 81, 6), (20, 56, 6), (21, 76, 6), (29, 32, 6), (43, 96, 6), (63, 88, 6), (66, 97, 6), (72, 81, 6), (80, 98, 6), (86, 89, 6), (19, 76, 7), (25, 31, 7), (25, 67, 7), (44, 54, 7), (49, 74, 7), (63, 80, 7), (9, 95, 8), (15, 96, 8), (47, 80, 8), (53, 68, 8), (1, 14, 9), (6, 49, 9), (7, 64, 9), (11, 21, 9), (13, 39, 9), (15, 97, 9), (19, 99, 9), (20, 29, 9), (26, 82, 9), (36, 51, 9), (37, 59, 9), (44, 55, 9), (4, 53, 10), (14, 87, 10), (27, 31, 10), (39, 96, 10), (44, 81, 10), (63, 77, 10), (84, 96, 10), (10, 89, 11), (19, 41, 11), (30, 39, 11), (71, 73, 11), (17, 42, 12), (24, 33, 12), (12, 76, 13), (23, 70, 13), (36, 65, 14), (34, 84, 15), (23, 55, 16), (46, 57, 16), (45, 50, 17), (1, 61, 18), (18, 77, 19), (20, 35, 19), (39, 58, 23), (8, 38, 26)]",710
Prim's Algorithm (with queue),100,849,0.004247520999996,"[(0, 55, 3), (55, 44, 9), (44, 54, 7), (44, 81, 10), (81, 3, 6), (81, 72, 6), (72, 47, 3), (47, 80, 8), (80, 98, 6), (98, 53, 1), (53, 37, 3), (80, 63, 7), (63, 69, 2), (69, 75, 1), (63, 88, 6), (88, 94, 5), (53, 68, 8), (37, 59, 9), (59, 85, 2), (53, 4, 10), (4, 64, 1), (4, 73, 3), (73, 20, 2), (4, 14, 5), (14, 48, 5), (48, 67, 1), (67, 60, 2), (67, 93, 2), (20, 56, 6), (67, 25, 7), (25, 19, 2), (19, 76, 7), (76, 21, 6), (21, 46, 1), (46, 2, 1), (2, 50, 2), (21, 66, 5), (21, 78, 5), (66, 97, 6), (25, 31, 7), (31, 51, 5), (51, 52, 2), (31, 91, 5), (14, 1, 9), (19, 99, 9), (20, 29, 9), (29, 32, 6), (32, 42, 1), (21, 11, 9), (11, 62, 4), (62, 95, 5), (95, 28, 5), (95, 9, 8), (51, 36, 9), (64, 7, 9), (7, 16, 4), (97, 15, 9), (15, 92, 5), (15, 96, 8), (96, 43, 6), (43, 74, 5), (74, 49, 7), (49, 22, 1), (49, 90, 1), (49, 6, 9), (14, 87, 10), (87, 86, 4), (86, 33, 1), (86, 89, 6), (89, 5, 1), (31, 27, 10), (27, 83, 4), (63, 77, 10), (77, 82, 2), (82, 26, 9), (96, 39, 10), (39, 13, 9), (13, 79, 2), (96, 84, 10), (19, 41, 11), (39, 30, 11), (73, 71, 11), (89, 10, 11), (33, 24, 12), (42, 17, 12), (17, 8, 2), (76, 12, 13), (12, 40, 5), (36, 65, 14), (84, 34, 15), (46, 57, 16), (55, 23, 16), (23, 70, 13), (50, 45, 17), (1, 61, 18), (20, 35, 19), (77, 18, 19), (39, 58, 23), (8, 38, 26)]",710
Kruskal's Algorithm (with queue),100,899,0.011776642999997,"[(7, 80, 1), (30, 35, 1), (30, 87, 1), (35, 99, 1), (5, 11, 2), (7, 16, 2), (11, 73, 2), (14, 58, 2), (22, 70, 2), (23, 75, 2), (29, 38, 2), (30, 65, 2), (35, 75, 2), (37, 87, 2), (40, 47, 2), (72, 79, 2), (77, 81, 2), (0, 65, 3), (1, 40, 3), (13, 59, 3), (16, 94, 3), (25, 79, 3), (26, 42, 3), (32, 94, 3), (38, 66, 3), (63, 75, 3), (67, 95, 3), (68, 71, 3), (7, 96, 4), (13, 39, 4), (19, 54, 4), (23, 50, 4), (34, 58, 4), (37, 70, 4), (47, 69, 4), (58, 74, 4), (69, 83, 4), (4, 82, 5), (10, 38, 5), (11, 41, 5), (20, 69, 5), (20, 89, 5), (24, 61, 5), (28, 91, 5), (31, 65, 5), (41, 80, 5), (51, 89, 5), (61, 85, 5), (77, 83, 5), (0, 83, 6), (8, 51, 6), (9, 31, 6), (12, 34, 6), (16, 25, 6), (16, 40, 6), (16, 60, 6), (17, 61, 6), (27, 77, 6), (32, 44, 6), (35, 59, 6), (44, 66, 6), (10, 90, 7), (12, 42, 7), (12, 53, 7), (19, 24, 7), (31, 84, 7), (51, 57, 7), (57, 78, 7), (13, 91, 8), (24, 77, 8), (26, 94, 8), (30, 56, 8), (2, 66, 9), (7, 48, 9), (56, 64, 9), (56, 86, 9), (64, 67, 9), (31, 68, 10), (25, 98, 11), (33, 86, 11), (43, 86, 11), (2, 21, 12), (3, 45, 12), (46, 57, 12), (52, 93, 12), (45, 60, 13), (25, 49, 14), (53, 97, 15), (55, 90, 15), (68, 92, 15), (27, 76, 16), (5, 6, 17), (36, 78, 17), (50, 52, 17), (4, 61, 18), (18, 78, 18), (49, 88, 18), (39, 62, 21), (15, 54, 23)]",685
Prim's Algorithm (with queue),100,899,0.005301723000002,"[(0, 65, 3), (65, 30, 2), (30, 35, 1), (30, 87, 1), (35, 99, 1), (35, 75, 2), (75, 23, 2), (87, 37, 2), (75, 63, 3), (23, 50, 4), (37, 70, 4), (70, 22, 2), (65, 31, 5), (0, 83, 6), (83, 69, 4), (69, 47, 4), (47, 40, 2), (40, 1, 3), (69, 20, 5), (20, 89, 5), (83, 77, 5), (77, 81, 2), (89, 51, 5), (31, 9, 6), (35, 59, 6), (59, 13, 3), (13, 39, 4), (40, 16, 6), (16, 7, 2), (7, 80, 1), (16, 94, 3), (94, 32, 3), (7, 96, 4), (80, 41, 5), (41, 11, 5), (11, 5, 2), (11, 73, 2), (16, 25, 6), (25, 79, 3), (79, 72, 2), (16, 60, 6), (32, 44, 6), (44, 66, 6), (66, 38, 3), (38, 29, 2), (38, 10, 5), (51, 8, 6), (77, 27, 6), (10, 90, 7), (31, 84, 7), (51, 57, 7), (57, 78, 7), (13, 91, 8), (91, 28, 5), (30, 56, 8), (77, 24, 8), (24, 61, 5), (61, 85, 5), (61, 17, 6), (24, 19, 7), (19, 54, 4), (94, 26, 8), (26, 42, 3), (42, 12, 7), (12, 34, 6), (34, 58, 4), (58, 14, 2), (58, 74, 4), (12, 53, 7), (7, 48, 9), (56, 64, 9), (56, 86, 9), (64, 67, 9), (67, 95, 3), (66, 2, 9), (31, 68, 10), (68, 71, 3), (25, 98, 11), (86, 33, 11), (86, 43, 11), (2, 21, 12), (57, 46, 12), (60, 45, 13), (45, 3, 12), (25, 49, 14), (53, 97, 15), (68, 92, 15), (90, 55, 15), (27, 76, 16), (5, 6, 17), (50, 52, 17), (52, 93, 12), (78, 36, 17), (49, 88, 18), (61, 4, 18), (4, 82, 5), (78, 18, 18), (39, 62, 21), (54, 15, 23)]",685
